id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
8e074fefb71cad20,"2007 (UTC))

I make the point I give the source? What more do you demand of Gaby? ( 18:24, 2 September",0,0,0,0,0,0
8e088465dc4f3c99,"""
Thanks very much,   ><>°° """,0,0,0,0,0,0
8e089414026a7f0b,"""

 Invitation to comment on article quoting you 

I have decided to write, in my own good time, an article about certain """"recent experiences"""" related to Wikipedia.

I shall assume that your true name is Igor Berger.

In the above-referenced article, I shall quote, in whole or in part, your post to the """"User talk"""" page of Tim Vickers.

In the interest of fairness, and in accordance with journalistic ethics, I shall provide you with a copy of this article, prior to publication, for the purpose of feedback. I shall provide this copy through any channel that you wish (e-mail; surface post); however, I shall not provide this copy via Wikipedia """"User talk.""""
Should you choose to decline this invitation, then I shall simply report this as fact: e.g. """"Igor Berger declined the author's invitation to comment."""" However, I shall consider the fact of your """"non-response"""" to this invitation as subject for """"fair comment"""" in the article.

Leroy W. Demery, Jr.

  """,0,0,0,0,0,0
8e08f01e758673d4,"Coat of Arms?? 

I think the coat of arms is wrong. Why does it have the UK's cost of arms?",0,0,0,0,0,0
8e091ea86fc70d50,"""

you, sir, are a moron.  it does not, will not, and has not.  enjoy the ban.  —Preceding unsigned comment added by 71.100.31.227   """,1,0,0,0,1,0
8e09a25e333f6206,"Tartaglia's formula 

In Tetrahedron#Volume it is stated that Tartaglia's formula is is essentially due to the painter Piero della Francesca in the 15th century. If this is the case, it should be also stated in the Niccolò Fontana Tartaglia article.",0,0,0,0,0,0
8e09d79c64b10037,". He's been blocked like 10 times amongst all his sock accounts. And I've never been blocked once in all time on wikipedia, yet I get a 1 month block without any diffs for evidence, and no community support, and from an admin who has a history of defending nukes4tots",0,0,0,0,0,0
8e0a3d5d7d7497df,"""""""Thor in comics"""" anyone? """"Thor (comics disambiguated)""""? """"Thor (various comics)"""". Instead of all this """"I want the title!"""" stuff—which, you've gotta admit, could come off as pretty immature—just make up a title and get the ball rolling. The more time you waste debating how to do every little thing and what title(s) to use, the less serious and well intentioned you look (to me). This is to be fair and help inform, right? It's not meant to put out people who intentionally linked to marvel's thor when wikifying—99.9, I'd wager—or done out of spite or something, yes? Then for goodness sake, JUST DO IT! and worry about naming later. Both """"Thor (marvel comics)"""" and """"Thor (comics)"""" are this page. Accept that, make the new page and let's try to work things out from there.  

""",0,0,0,0,0,0
8e0ad989031220c3,"Iphone eh? What kind of IP address does that have? Anyway, I can wait until you are on your computer or you can just scroll down a bit to the conversation; until then I'll breathlessly wait and compose personal attacks and tendentious arguments. And really Viriditas, why are you still harping on me? I've already made it clear that you've driven me away from wikipedia for good. Do really want me gone now instead of waiting for the ArbCom case to come to a close?",0,0,0,0,0,0
8e0af2f110c338d0,"""

 Meditteraneanism? 

Does Mediterraneanism merit its own article? It seems to be a reactionary counter-Nordicist movement. One of the earliest examples I can find is in an issue of The Fascist by the Imperial Fascist League (a British-Nordicist Fascist group). In issue #65, October 1934, it quotes Mussolini as saying: """"We can afford to look with disdain upon these doctrines which are coming from the North. In the South we had Virgil, Cicero, and Augustus before the Germanic Race could either read or write."""" This seems to be a promoting a sort of Mediterraneanism  the superiority of Mediterranean culture and civilization (though not necessarily race, although it might be implied) over the Nordic one. Mediterraneanism is also discussed by Aaron Gillette in his book Racial Theories in Fascist Italy.   """,0,0,0,0,0,0
8e0b837d7a4ce547,"""

Kind of difficult to """"focus energies"""" when being brought up on spurious sockpuppeting accusations by someone with a years-long agenda to dig for sources that appear to be absolutely unique in the world and do not establish any form of corroborated """"knowledge"""" about a topic that is frankly undue, don't you think?    """,0,0,0,0,0,0
8e0b8516757a6201,"""
How can the content be reinserted? It is lost to the history. Don't pretend you are doing some important task, this is just aimless, destructive vandalism.  (talk) """,0,0,0,0,0,0
8e0c6b856a391cee,"What a clarification! Anyway, don't bother bringing American Paganism anymore, will you ? And the fact that I have not yet acquired sufficient skills to make sense of your garbled comments is proof that not just me, but nobody else 'follows you around'.",0,0,0,0,0,0
8e0e378ff4109b36,"Ed Poor ain't no stinkin' monkey!! 

User:Ed Poor ain't no stinkin' monkey!",1,0,0,0,1,0
8e0e77cdb60a7e70,"""

Speedy deletion of Mino Ryū
 A tag has been placed on Mino Ryū requesting that it be speedily deleted from Wikipedia. This has been done under section A1 of the criteria for speedy deletion, because it is a very short article providing little or no context to the reader. Please see Wikipedia:Stub for our minimum information standards for short articles. Also please note that articles must be on notable subjects and should provide references to reliable sources that verify their content. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you. TALK  """,0,0,0,0,0,0
8e1050a04dcfa2e3,between April 2007 and July 2007,0,0,0,0,0,0
8e10ec58cd8c12a9,"""Can anybody support the contention that the Tropic of Capricorn passes through England?  Anything I'm missing here?  Territories, commonwealths, J.K. Rowling's secret volcano hideout, anything?   
 Okay, I'm getting rid of it.  """"England"""" was added by an anonymous user a few days ago.  They also tried adding """"Mauritusiis"""" or something like that; I'm guessing they were referring to Mauritius, but they're just north of the Tropic.  So whoever it is is either goofing around or sorely in need of an atlas.  
okay  —Preceding unsigned comment added by 84.169.201.1   

Lattitude?
The value specified in the document, 23° 26′ 21,48″, doesn't make sence. Lattitude is specified in Degrees, Minutes and Seconds, or in Degrees with a decimal after it. The actual Latitude page specifies it as 23° 26′ 21″ without a superfulous comma and extra number on the end.. Guessing, is it meant to be 21.48"""" (eg, 21.48 seconds)? however, I can't seem to find any corroboration. It is often referred to as '23.5 degrees south' which is 23° 30' 00""""..  There seems to be some variations on what it actually is, including some easily accessable regerences to the fact that the tropics are expanding.. See http://www.agu.org/sci_soc/eischao.html for a quick summary.    xrobau@gmail.com

(Quick addendum - the Tropic of Cancer page specifies that it's 23° 26′ 22"""" - Also the talk page mentions that google averages it to 27 minutes exactly)

 need info desperately """,0,0,0,0,0,0
8e10f6ca8341cb5b,", and oyu sure gonna see the writen:Tarom Romanian Airlines",0,0,0,0,0,0
8e110b30347b527c,"What part of FUCK OFF don't you understand, youi mouth breathing pimply turd?  While you'll never nag a hot chick, you can be king of shit mountain, it that it?  I laugh at you.",1,0,1,0,1,0
8e11ec1296e3c65e,"(UTC)

Please note that the school song was originally created in the Chinese language, and that there has been no official English version of the song. It would also not be viable to have an English version of the song, as this would completely destroy the image of the school as a Chinese school. 218.186.13.2  06:41, 21 October 2008",0,0,0,0,0,0
8e125aad3c3bba01,"I will castrate you and roast your testicles 

Then I will feed them to you",1,0,0,1,0,0
8e14276e2e781d52,"dear stuttering, self-righteous, self-absorbed, insignificant little puke, 

WHEN I WANT YOUR FUCKING OPINION I'LL GIVE IT TO YOU.
UNTIL THEN, SHUT YOUR FUCKING SEWER AND KEEP SUCKING OBAMA'S COCK!",1,0,1,0,1,0
8e148e28a9922e48,http://en.wikipedia.org/wiki/User:MikeWazowski is harrassing me. I'm trying to add information about a screening for The Dark Knight Rises and he keeps deleting it saying that no one will care. How does he get to decide what's important and what's not important. I've cited the material. Shouldn't he take this to the talk page. He's just trying to engage in an edit was.,0,0,0,0,0,0
8e14dfca23fa31d9,"""
... WTF? That... doesn't make sense at all. Look, let's get off the superman metaphor and back to discussing the article, please. — Bite """,0,0,0,0,0,0
8e1540b42cafea28,"""
 Sure, what we're looking for is reliable sources. That means we're looking for guarantees of reliability in the source, like having been published in an academic journal. Further, we want to avoid sources that represent only one person's view on the topic, since we're obviously not going to have a paragraph on everyone who's ever said anything about Hamlet. What you've added isn't backed up by a reliable source, since from that YouTube video, we have no idea who this person is, why he's talking about Hamlet, or if anyone else believes what he's saying. That's why we want to see academic journals. Even if his ideas are published in academic journals, we'd want to see citations to that work to determine that it's sufficiently notable for an encyclopedia, and not just one person's view. agtx """,0,0,0,0,0,0
8e1577a7d47d232a,"""Welcome!

Hello, Kronoss13, and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
Tutorial
How to edit a page and How to develop articles
How to create your first article (using the Article Wizard if you wish)
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your messages on discussion pages using four tildes (~~~~); this will automatically insert your username and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or ask your question on this page and then place {{help me}} before the question. Again, welcome!  (talk•Email) """,0,0,0,0,0,0
8e15c3f682508983,"The problem is that you created an article about a website that doesn't exist yet. So what I suggest you do is to wait until it launches and try to avoid phrases like written to reflect Jasmine's wity and down-to-earth approach to money advice, because this is not an encyclopedic tone. Regards, ''''''",0,0,0,0,0,0
8e1955f240283a84,"Sabbath mode 

Love it! Kudos. -  talk/email",0,0,0,0,0,0
8e19c51babda3f96,"Feticide and infanticide belong to different legal systems (US and UK respectively) so no, they shouldn't be merged. Maybe learn about abortion law worldwide (specifically UK and US law) a bit before commiting hearsay. Should feticide and abortion be merged? No, then either drop your stupid ANI case or be a helpful person and at least apologize for wasting my time such childish nonsense.",0,0,0,0,0,0
8e1a0a573cac9e0d,"Speedy deletion

A tag has been placed on Nicholas Lane, requesting that it be speedily deleted from Wikipedia. This has been done because the article seems to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia. Under the criteria for speedy deletion, articles that do not assert notability may be deleted at any time. Please see the guidelines for what is generally accepted as notable, and if you can indicate why the subject of this article is notable, you may contest the tagging. To do this, add  on the top of the page (below the existing db tag) and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm its subject's notability under the guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.",0,0,0,0,0,0
8e1a4bb72e560a5d,"Men not having multiple orgasms is of course relevant in a section about multiple orgasms, but there definitely needs to be more information about women having them included there. And maybe a trim regarding men not being able to have them.",0,0,0,0,0,0
8e1a4bcc2b79818e,"March 2009 (UTC)

Thank you.  For whatever it is worth, I was trying to add detail to the article before it was deleted.  I tried to use the holdon tag to buy some time.  00:12, 4",0,0,0,0,0,0
8e1a85092f0bd9ab,"Just letting you know, I have started creating a series of categories Category:Deaths at age x, which can be found in Category:Deaths by age. These categories are far from complete and are still being built. Along with the category, I started a policy page titled Wikipedia:Death by age. You may be interested in giving your input on the new categories at Wikipedia talk:Death by age.",0,0,0,0,0,0
8e1aa5640917e1af,"Ratings 

Can we have a ratings section, telling us how many people watched the show. Thanks",0,0,0,0,0,0
8e1bab5d06bce431,"""I have clarified the """"anti-DRM"""" issue... I thought that the phrasing, as it was, seemed to say this: """"Debian doesn't like CC because it's anti-DRM!"""". For what I read, the problem with CC is the """"anti-DRM"""" clause isn't clear enough and can be (mis)interpreted. 

""",0,0,0,0,0,0
8e1c115dc85f04d0,"""
Your welcome. I enjoy helping. So, would you mind telling me what's wrong?  S.L.J.C.O.A.A.A.T.R. Soul """,0,0,0,0,0,0
8e1c48176670b689,"""

McMartin was one of several cases in the 80's involved in this debate. The best NPOV book on McMartin is Hechler, D. (1988). The Battle and the Backlash: The Child Sexual Abuse War. Lexington,Massachusetts: Lexington Books. This book covers both sides of the issue extremely well with interviews from the actual participants. Hechler's work has appeared in the NY Tinmes, the Village Voice and the New York Daily News. Earl is biased and so is Underwager's IPT. 

In regard to Prometheus Books, it has been stated on another wiki talk page:
""""Prometheus books is not a credible source on child sexual abuse. Their """"Human Sexuality"""" section throughout the 80s and 90s was edited by Vern Bullough, who is also a board member of Paidika, the Dutch pro-paedophile magazine. Under Bullough's editorship, Prometheus published a range of pro-paedopihlia titles, including the Eberles, as well as the book """"Children's sexual encounters with adults"""" in which a number of contributors espoused pro-paedophile views. I am astonished at the inconsistency with which certain Wikipeida editors attribute credibility to different sources on child sexual abuse. The Eberles' history with child pornography is in the public domain and it has been for almost twenty years. Now we find editors claiming that the Eberles (and John Earle, a contributor their book) are considered credible sources, whilst all sources (including major newspapers, magazines and a trial judge) indicating that they are child pornographers are not credible sources.""""

Another really good book on the Day Care Cases is  Though this book is out of print, it should be available on Amazon.com.   """,0,0,0,0,0,0
8e1c89f4120ed7ed,So far so good 8^) -,0,0,0,0,0,0
8e1c978d773887e3,"I beg your pardon? I am from the region, and berbers are a minority. How dare you presume to know people's origins? you can live in your make-belief world, but do not post it as fact and don't delete my posts either to further veil the truth. I am contacting Wikipedia immediately concerning this largely fictitious, vicious article and discussion.",1,0,0,0,0,0
8e1cec95ff2bbe9a,"I don't think there's any that should have pages that don't already ... other than maybe 1 or 2 that were Top 20 hits - but they're older songs, so there's less to work with and most-likely will be perma-stubs.",0,0,0,0,0,0
8e1d5ce89fc83219,"Get a life Samaleks, go back to your skyscrapers lol",0,0,0,0,0,0
8e1e72499db857a2,"new study 

http://www.msnbc.msn.com/id/22096758/

New study (US Center for disease control, CDC) finds that circumcision does not affect HIV in American men.  This is HUGE, it's definately worth going up. 70.114.38.167",0,0,0,0,0,0
8e1f365b69b7031d,"""

Non-free use disputed for Image:SanJoseSharks 100.png

This file may be deleted.
Thanks for uploading Image:SanJoseSharks 100.png. However, there is a concern that the rationale you have provided for using this image under """"fair use"""" may be invalid. Please read carefully the instructions at Wikipedia:Non-free content and then go to the image description page and clarify why you think the image qualifies.

If it is determined that the image does not qualify under fair use, it will be deleted within a couple of days according to our Criteria for speedy deletion. If you have any questions please ask them at the Media copyright questions page. Thank you. (talk • contribs • ) """,0,0,0,0,0,0
8e20ab86b5dbd3b1,"""OlYeller wrote: """"Your argument that there's a second event simply isn't true.""""  That's for a consensus to determine, not for you to determine unilaterally.  Also, in a revision comment, Olyeller wrote: """"No indication that this is an annual event.""""  This is blatantly false.  The Norris poster that started this entire event clearly states it's annual.  In adddition, there are at least three Facebook pages dedicated to the second ANNUAL event.  Those are INDICATIONS.  Multiple indications.  Therefore, stating that there are ZERO indications is false.  If you continue to make such false claims, I will be forced to report you.  

Btw, it's amusing how Olyeller claimed that he was """"checking out"""" (i.e., refusing to respond to MrBosnia again).  And yet, lo and behold, he responded yet again. -)
MrBosnia, you are absolutely correct.  Keep up the good work.  

""",0,0,0,0,0,0
8e21d5387e057493,"""

 Casualties 

Does anybody have a source for the current casualty figures? The Battle Book gives very different figures:
 Prussia: 1,935 killed and 7,237 wounded
 Austria: 13,000 killed, 18,393 wounded, 13,000 prisoners and 174 guns captured.
These are so different from the current values I didn't want to change them without asking first.  •T•C•E• """,0,0,0,0,0,0
8e23fb0be2b61ebd,"""The word choice employed by some Wikipedians (i.e. """"dictator"""", """"genocidal"""", """"child eater"""", etc.) is """"juvenile"""", not mine. Wikipedian opportunism and double standards is juvenile.
~~Talk to me

""",0,0,0,0,0,0
8e241fc2b729b523,Oppose Why should we change the name of an article just to accommodate the rest of the world that incorrectly and ignorantly misuses? New York is NOT New York City. The article should be kept as is. The American people know the difference between New York and New York City and the rest of the world should respect our naming conventions.,0,0,0,0,0,0
8e245a71b30651aa,"""

 DYK for Rescue of Jews by Polish communities during the Holocaust 

On 11 November, 2008, Did you know? was updated with  from the article Rescue of Jews by Polish communities during the Holocaust, which you created or substantially expanded. If you know of another interesting fact from a recently created article, then please suggest it on the Did you know? talk page.     """,0,0,0,0,0,0
8e24ad180f2caa1c,"""
_____________
P.S.... Also reverting my own edits to my personal user page discussion.... is another remarkably  dubious action on your part.

Please refrain from """"administering"""" me..... That is, please recuse  yourself from blocking me or editing my user page or whatever you may again contemplate... 

If you believe administrative action is required with regard to my Wikipedia account, then please ask a different administrator  to get involved.
THANKS

 """,0,0,0,0,0,0
8e25a427a5cfa1d4,"Yeah I agree with all that - the only thing I was musing on was if you have a scale and virtually nothing is at one end as 'mid' is the starting point, makes the 'low' category a bit redundant really...",0,0,0,0,0,0
8e26d423cac3dffb,"""
The Madspace may be """"Official"""" but you could learn a great deal more about Madness from my forum, then you could from the myspace page.
I'm working real hard to make this forum THE online community for madness fans, but it seems that you can't be much of a fan If you'd rather stick to rules then help the fans to find each other, and discuss all things madness.""",0,0,0,0,0,0
8e277b7c5c1abc96,"Not done, comedy request.",0,0,0,0,0,0
8e29eaa46c25bb44,"P ==

 E 

 N 

 I 

 S 

==",1,0,1,0,0,0
8e2a12c037903b89,"Fuck, FINE, you know what? You idiots with your heavy handed administration have just made another vandal, happy? Good. Every fucking time I view wikipedia, I'm going to pop onto an open proxy server and vandalise the crap out of a couple articles. Then I'm going to do it again. Sure I'm just one person, but i'm one person of many who you jackasses have alienated. Enjoy, you're bringing this shit on yourselves. All the admins worth their salt have long left because of the shit that you in your little cabal have done. You've ruined this once great site. Go fuck yourselves.",1,1,1,0,1,0
8e2ac478fed80c00,"""

 Results 

They'll only have finished some of the counting tonight. I suggest to keep looking at that link, if """"Updated: 28/06/2008 8:11:37 PM"""" hasn't changed in the next 10 or so minutes they've most likely already stopped.   """,0,0,0,0,0,0
8e2ce806e8e31ac2,"""

 Release date of the """"Rules of the Game"""" 

Is it definitely the 18th Dec?? Because I have a copy sitting right here...""",0,0,0,0,0,0
8e2e05d509da7313,"Micoolio101

Merge
Hattie's article is quite short, and there's no more info about her. Seeing it's short, it should be in the recurring characters of Futurama, since her name isn't in the futurama template.",0,0,0,0,0,0
8e2ee5015aaac178,The part I removed was very much un-encyclopedic. Thanks for trying to keep wikipedia full of Jewish apologism and sugarcoating.,0,0,0,0,0,0
8e2f6669257a2cc2,"NPwatcher 

Thank you for taking the time to review my application. However, Martinp23 (creater of NPwatcher) has already decided to give me access to the tool. So your input is not necessary. Cheers!     (talk)",0,0,0,0,0,0
8e3084f3e4244723,"""

 The McIntosh et al. 2013 study on rotational acceleration and bicycle helmets 

I have restored the reference to this study in the """"Rotational Injury"""" section of the article - someone had removed it and substituted a reference to a another study by McIntosh et al. which deals only with motorcycle helmets. Unfortunately, it seems the publisher has made a mistake and the McIntosh et al. paper and one other paper are missing from the online journal contents (you can see the gap in the page numbers for that issue). The corresponding author is endeavouring to have that corrected, but the paper does exist, I have seen a copy of it. It isn't indexed in PubMed yet either.  In the meantime, I will post of a copy of the abstract from the paper here:
ANDREW S. MCINTOSH, ADRIAN LAI and EDGAR SCHILTER. Bicycle Helmets: Head Impact Dynamics in Helmeted and Unhelmeted Oblique Impact Tests. Traffic Injury Prevention (2013) 14, 501–508. online DOI: 10.1080/15389588.2012.727217. 
Objective: To assess the factors, including helmet use, that contribute to head linear and angular acceleration in bicycle crash simulation tests.
Method: A series of laboratory tests was undertaken using an oblique impact rig. The impact rig included a drop assembly with a Hybrid III head and neck. The head struck a horizontally moving striker plate. Head linear and angular acceleration and striker plate force were measured. The Head Injury Criterion was derived. The following test parameters were varied: drop height to a maximum of 1.5 m, horizontal speed to a maximum of 25 km/h, helmet/no helmet, impact orientation/location, and restraint adjustment. Additional radial impacts were conducted on the same helmet models for comparison purposes. Descriptive statistics were derived and multiple regression was applied to examine the role of each parameter. 
Results: Helmet use was the most significant factor in reducing the magnitude of all outcome variables. Linear acceleration and the Head Injury Criterion were influenced by the drop height, whereas angular acceleration tended to be influenced by the horizontal speed and impact orientation/location. The restraint adjustment influenced the outcome variables, with lower coefficients of variation observed with the tight restraint. 
Conclusions: The study reinforces the benefits of wearing a bicycle helmet in a crash. The study also demonstrates that helmets do not increase angular head acceleration. The study assists in establishing the need for an agreed-upon international oblique helmet test as well as the boundary conditions for oblique helmet testing.
  """,0,0,0,0,0,0
8e30a6854cd05bc4,"I don't know where you are but here in the UK, it is showing almost continually and the DVD's individually have been released by amazon.uk, very cheap but oddly here I can no longer access the official site and amazon.com have withdrawn the DVD's. I have taken most of my work here on wikipedia from the more detailed work I did (29 pages)on the wikisite TV IV  where I will add some more images eventually. My favourite 'western' is Queen of Swords a Zorro ripoff made between the two recent Zorro films, only just shown in the UK 7 years after cancellation, and I did 40 pages on TV IV",0,0,0,0,0,0
8e30b2de937e8de9,", which also mean that I will avoid edit-warring as WP:BRD says",0,0,0,0,0,0
8e30fd3564ba0b4a,"nutcase 

you're a sick bloody nutcase",1,0,1,0,1,0
8e328798f6397fcc,"""

Don't worry about the above too much - but copyrighted files like this can't be used when it's """"easy"""" to get free shots.  That's why so many articles on living people don't have an image, they're waiting for free images to appear.  You also need to find some more sources about Kelly - IMDb isn't classed as a very reliable source because like wikipedia most of it is user generated content, so it isn't verifiably correct.   """,0,0,0,0,0,0
8e34742563534edd,please reffer tkz.jpg,0,0,0,0,0,0
8e34e362ef1c041f,"""

FPC
I like the photos looking down the river and the path, as well as the photos of the street cars during the blizzard. Your hardest part will be getting the images sharpened. If you have Photoshop, you can try Smart Sharpen or Unsharp Mask, then downsize the image. If you get them sharpened, and mess around with the color/contrast to give the images some """"vibrance"""" (whatever that means), they could have a chance. As Fir0002 suggested to me, however, I would wait until the FPC page is no longer loaded with the ultra-high-resolution images that it currently has. — 0918 • 2006-01-14 23:45""",0,0,0,0,0,0
8e356aa31c4797cd,"""
I am including them because a) the diocese info box contains this parameter b) Latin is the official language of the Catholic Church c) they are all coming from i) any idiot's basic understanding of Latin ii) the catholic-hierarchy.org website d) this is an encyclopedia - all notable information should be included lest it be necessary for some users. '''''' (talk)  """,0,0,0,0,0,0
8e366209f65d09c6,"""
If you want to customize your userpage, you can visit WP:UPDC, a good starting point to design your userpage. For your signature, you can use WP:MARKUP. Before customizing your signature, please read WP:CUSTOMSIG to see what is not allowed in signatures.     (Talk) """,0,0,0,0,0,0
8e37716ca7b09943,"Disgust 
You sir are a cunt, nothing more, nothing less.",1,0,1,0,1,0
8e37a455bb66dd05,"""[].
If you are coming here to post """"meatpuppet,"""" don't do it; you will be wasting your time. It will be deleted at once, per""",0,0,0,0,0,0
8e37ce68f908abe3,"""::::The cited source says """"Infibulation is practiced largely in countries located in northeastern Africa: Djibouti, Eritrea, Ethiopia, Somalia, and Sudan."""", the article content says """"Over eight million have been infibulated, a practice found largely in Djibouti, Eritrea, Somalia and Sudan.""""  The article content summarizes the source accurately.  This is at the end of a paragraph that talks about prevalence, and doesn't mention rates at all.  Chance of misinterpretation is below the threshold of what's reasonable.  What is the problem? 68 
""",0,0,0,0,0,0
8e380bf70ae3f85f,"Ugh, that's a fairly lengthy article (especially for translating the whole). Couldn't you just specify some particular sections which you'd need translating? Perhaps I could help you with than.",0,0,0,0,0,0
8e399df0e1f21749,"I see no vandalism edits coming from these IPs that are listed.  The older edits from the IPs do indeed look like vandalism, but otherwise this account is being used by multiple editors in a proactive fashion to fix up articles or add thoughts in deletion discussions.  As far as not editing anonymously, these are the IP ranges I am stuck with and as you noted they are shared by other editors who have made questionable edits.  If I created an account it would just be shared by these IPs and if whatever editors use these IPs for vandalism were to be checkusered or whatever, my account by being used on these IPs would probably be accused of being the other guys/gals.  It's a no win.  I can't afford to switch ISP in the current economy.  So, I'm stuck either using whichever 63 range IP I happen to get and which is shared by others who sometimes make good edits and other times don't, or I create an account only to have it get hosed whenever someone wants to charge the IPs with being socks and all.  And for whatever it's worth I am not whatever user who used these IPs in the past gave you a hard time and nor am I whatever other users you guys were trying to accuse me of being.  I am sure not to double vote anywhere or use the IPs to help out in any other kind of area.  63.3.1.130",0,0,0,0,0,0
8e39de7ba6cffad8,"""

 DrK 

Would this arrogant little shitkicker """"DrK"""" stop reverting my changes to Nine Muses.
He is too stupid to realize that this are not the Nine Muses of Greek Mythology""",1,0,0,0,1,0
8e39f7a7d11f2877,"""As you continue to ignore processes in place, I have had to start another ANI thread here.  (talk) 

""",0,0,0,0,0,0
8e3a53a4ce4c4ea5,REDIRECT Talk:Suicide of Tyler Clementi,0,0,0,0,0,0
8e3ae8340996bddd,"""

And having just listened to a few Gevolt tunes on youtube, I would be surprised if they didn't satisfy a number of the criteria. Good luck.  Jim and the soapdish """,0,0,0,0,0,0
8e3d12cb1dca1ad7,I have also cut that article. There is no need for specific statistics or descriptions.,0,0,0,0,0,0
8e3d42292a29607d,"""==Arbitrary deletion of minority posts==
   Once again, I ask the question(s), why do you purposely hunt down and delete posts made by minority members and then try to lower draconian punishments on them for standing up to you?  As you can see, once again your attempts at getting us to """"shuffle along"""" to the back of the bus have failed.  Go cry with your Klan buddies.

""",0,0,0,0,0,0
8e3e1fb1c510c4e5,"Hi there!!  Isn't Guitar Hero the greatest?  Please refrain from adding nonsense to Wikipedia, as you did to Guitar Hero. It is considered vandalism. If you would like to experiment, use the sandbox.",0,0,0,0,0,0
8e40039848381034,"No body said anything here. I made the change. Before rejecting think about it be fair.
It is not irrelevant.
It is not confusing. 
It is not changing the reference or the phrase.",0,0,0,0,0,0
8e4015d1217fe8e7,"""

  The Admin's Barnstar Awarded for closing difficult DRVs!— T/C """,0,0,0,0,0,0
8e405319136593bc,"""

No that is not what i am saying. I f u look i received a message from """"Darth Binky"""". However when you look at the history it was written by major someone....
I think it is unfair for me to be told off, for someonbes elses forgery""",0,0,0,0,0,0
8e4290547502ec1a,"""You already said that in your user page. You can just forget it about Gabrielkat telling you about the """"Coming Soon to Theaters"""" & """"Coming to Theaters"""" logos 'cause they don't exist! Even Gabrielkat knows there aren't any logos as those.  

""",0,0,0,0,0,0
8e4292866044a0a0,Derp herpy herpy derp.,0,0,0,0,0,0
8e42c76dcf753446,"""

 Adjuchas and Vasto Lorde 

You are right, nothing official was said.
But, thinking like this, we would say Arankaru and not Arrancar, right? But we use Arrancar because that's a word.
The same goes to Adjuchas and Vasto Lorde. Adjuchas I can't recall precisely now, but is a kind of monster similar to the illustration we saw when Hitsugaya talked about the Ajuukasu. About Vasto Lorde, as you ar aware, means """"Vast Lord"""" in English.
I choose the spanish romanization because, if it was Vast Lord, the word wouldn't be vastoroode, but vastoroodo.
I just changed the names because I know we are always trying to use the real words instead of the raw kana reading. And Adjuchas and Vasto Lorde are the only """"real"""" romanization I ever saw to Ajuukasu and Vastoroodo. -  """,0,0,0,0,0,0
8e4479f40278461c,"Meqdim 

I have posted articles with copyright, Sincerly, I request for further explanation for the deletion of my pages.",0,0,0,0,0,0
8e45967e4a4ddcc6,|class=List |importance=Low,0,0,0,0,0,0
8e463d09f513010d,"""::Keep an eye out for erasing of that image by anon IP's. They seem to be at it again.  (talk) 

""",0,0,0,0,0,0
8e4684adb92a4b43,"Is it even one of the few instances, or just the one? If there were others, they should go in the See Also. See Alsos on recent events make me uncomfortable with their stretching for relevance.  (talk) 01:16, August 27, 2015 (UTC)",0,0,0,0,0,0
8e473a8fd622778c,In which case why haven't you reported me?,0,0,0,0,0,0
8e47a94b41c6aa1e,"The consensus is un your imagination. You made your usual POV demands and reasonable people tried to ignore them, as usual. That's not a consensus. That's normal editors trying to deal with an agreesive POV pushing bully. There was never an explicit consensus and you haven't been able to show one. There is certainly no consensus now. If you want to establish a Zionist consensus, you will have to work harder to have me and all other reasonable editors banned.   17:49, 11 Dec 2004 (UTC)",0,0,0,0,0,0
8e489ad8f559faa7,"I suppose  didn't look at the map correctly. if you print map of media Atropatne and north west Iran it is obvious that its is bigger than east Azerbaijan, west Azerbaijan, Ardabil and Zanjan provinces. in west part it includes definitely entire West Azerbaijan province and north part of Kurdistan province including its center Sanandaj.
We should not be biased to any ethnic in wikipedia. any statement should be based on history, geography and current demography.",0,0,0,0,0,0
8e48a44ebb5805ae,one user. The timing of my postings was determined by these actions,0,0,0,0,0,0
